review,actual_stars,predicted_stars,raw_response,valid_json,error
"After driving down a teeny dimly lit road and coming across what looked like a medical office building in the 60's, my husband and I found the amazing Fuego Bistro. We had a perfect meal there. Amazing ambiance, twinkly lights in the courtyard, live musician. Great wine. Food was so unique and delicious- I'd describe it as Southern-Spanish fusion. This meal was the highlight of our trip to Phoenix. 

If you live in Phoenix, you have no excuse to not come here. I live in Chicago and I'm sure I'll be back.",5.0,5.0,"[
  {
    ""review_id"": 106,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9644,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 8894,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8020,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2232,
    ""predicted_stars"": 4
  }
]",True,
The meat and bread is so fresh that it makes Mr. Goodcents my number one sub place to hit up when in the mood for a sub,4.0,5.0,"[
  {
    ""review_id"": 106,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9644,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 8894,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8020,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2232,
    ""predicted_stars"": 4
  }
]",True,
"Been dining here about a year and still trying diff things from the menu and all have been good. I don't think the heat is unedible even the hottest plates are just ""good"" hot.",4.0,4.0,"[
  {
    ""review_id"": 106,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9644,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 8894,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8020,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2232,
    ""predicted_stars"": 4
  }
]",True,
"As a travel consultant for cre8adventures.com, we came away impressed. This is a moderately priced getaway of unquestionable value. For travelers seeking style in an in-town locale, this chic desert retreat may currently fall behind the Mondrian, but it easily surpasses Chaparral Suites next door. The staff is showing off its Kimpton training, and the service standards were very welcome. This hotel gets high marks on all fronts.

Taggia, the hotel's new restaurant, is a stylish Italian venue with a unique Ligurian-anchored menu that features fresh seafood and creative traditionally inspired di",4.0,4.0,"[
  {
    ""review_id"": 106,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9644,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 8894,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8020,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2232,
    ""predicted_stars"": 4
  }
]",True,
"I really love Pita Jungle.  My first experience was at the one downtown, and now, I have to get my fix.  I found this location since it is close to my home, and wanted to check it out.

Upon entering, I was pleased with the location.  Well decorated, clean, good lighting, ample seating.  I was greated by the hostess, and sat at the bar.  The place was pretty busy, and I was by myself.  I was greeted in a quick manner by a nice server from behind the bar.  I took a moment to review my menu, and decided to skip a full meal and go for some lentil soup.

Now, here is where things get dicey.  I won",4.0,4.0,"[
  {
    ""review_id"": 106,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9644,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 8894,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8020,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2232,
    ""predicted_stars"": 4
  }
]",True,
"I only go here when my little cousin is in town and he adores this place. My cousin is 4 years old and obsessed with trains so he loves the small train display, the stationary trains you can walk through and the little train that goes around the park that you can ride on. A definite place to go with little kids especially if they like the trains.",3.0,5.0,"[
  {
    ""review_id"": 993,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9412,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 7058,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 6789,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 360,
    ""predicted_stars"": 5
  }
]",True,
"I really wanted to fall madly in love with this place, I mean, a British themed pub in Heritage Square? So promising. 

As you walk in, the bartender is standing behind in an elaborate wooden bar structure. This made me think publican instead of bartender (as in ""Mate, I'll take a pint and d'ya have any rooms available?""), which is probably the idea. As there was nice selection of draught beers, we walked around to the bar to the right and ordered a couple of pints. I ordered a Boddingtons, my friend ordered a Stateside micro brew. (Would have been nice if they had Old Peculiar on tap, but you",3.0,3.0,"[
  {
    ""review_id"": 993,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9412,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 7058,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 6789,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 360,
    ""predicted_stars"": 5
  }
]",True,
"With a name like ""The Lodge"", I thought I was going to an old dirty restaurant with some of the neighborhood locals. We went here after a soccer game two weeks ago, and I have to say, I thought I was going to be disappointed. I expected greasy food, and grimy scenery. This was not the case, although the scenery was mildly disturbing as most of the decor included some dearly departed wildlife. I had a great sandwich I believe called the healthy choice, that was supposedly was healthy? It came on this great thick toasted buttery whole grain bread, egg whites, hollindase sauce, tomato and avocado",4.0,4.0,"[
  {
    ""review_id"": 993,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9412,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 7058,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 6789,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 360,
    ""predicted_stars"": 5
  }
]",True,
"I'm not going to lie - I indulged in fantasies about Howard Roark during the course of my 90-minute Insights tour. His spirit and convictions were brought to life by FLW and being in this incredible complex where he lived, worked and taught was indescribably cool.  The tour takes you around the property and through many of the rooms, restored to various periods of Frank's life. I was a bit dismayed at the disrepair some of the rooms are in, so I spent money in the gift shop hoping it will go to repairing some sad looking chairs and windowpanes.  
Overall, the tour guides are genius at describi",5.0,5.0,"[
  {
    ""review_id"": 993,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9412,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 7058,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 6789,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 360,
    ""predicted_stars"": 5
  }
]",True,
"I got a coupon at a past Yelp event to try them out and I'm SO glad I did!  Massage Envy really exceeded my wildest expectations for a chain that offers affordable rates for massage therapy.  I was pleasantly surprised by the level of expertise and professionalism that I experienced!

My massage therapist was Dannie and she worked through my trigger points and loosened my tight muscles with an intuition that I have rarely experienced.

I highly recommend this place and hope to return soon!",5.0,5.0,"[
  {
    ""review_id"": 993,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 9412,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 7058,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 6789,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 360,
    ""predicted_stars"": 5
  }
]",True,
"I didn't pay much attention to this place for several years.  Passed it many times, just didn't catch my eye enough for me to remember it on those nights when I desperately try to think of some new place to try.

I've since been here twice (over about a 3 month time span), and I really love it.  First time, had great food (all server recommendations - although he disappeared prior to arrival of meal, seemed to be doing side work so he could bolt out).  Great although somewhat minimal service for the second half of our dinner, former waiter did not say he was leaving, we sat for a little while ",4.0,4.0,"[
  {
    ""review_id"": 304,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2627,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 8965,
    ""predicted_stars"": 1
  },
  {
    ""review_id"": 4513,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 5910,
    ""predicted_stars"": 4
  }
]",True,
"Food is just ok, but the problem is it's way overpriced! I mean $9 for loco moco? Outrageous!",3.0,2.0,"[
  {
    ""review_id"": 304,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2627,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 8965,
    ""predicted_stars"": 1
  },
  {
    ""review_id"": 4513,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 5910,
    ""predicted_stars"": 4
  }
]",True,
"I was searching for a unique item to give as a Thank You gift and I stopped by Practical Art over the Labor Day weekend after viewing some items on their website.  I was extremely under underwhelmed by the service I received and do not plan on returning.  

When I arrived the young woman behind the counter was having a personal conversation with an acquaintance.  Besides the employee and her conversation buddy the store was empty.  I spent about ten minutes looking around and the young woman did not have the common courtesy to acknowledge me with a simple ""Hello"", even as I was viewing items d",1.0,1.0,"[
  {
    ""review_id"": 304,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2627,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 8965,
    ""predicted_stars"": 1
  },
  {
    ""review_id"": 4513,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 5910,
    ""predicted_stars"": 4
  }
]",True,
"the food here is deeee-licious. i like the decor, the ambiance, the menu, the waitstaff. however, i hate the feeling that i'm being some trendy little scottsdale frou-frou by eating here.

the salads are totally inventive and yummy, but a little on the sweet side. i loooooooooooove that you can add an egg (genius!!!) and fresh garlic to your pizza. i adore the fresh and homemade ingredients, and i really like the cute little neighborhood-eatery feel. eating here makes me feel as if i'm in a bigger city than phx. 

LGO is on the pricey side, and definitely caters to those who want to eat gourme",3.0,4.0,"[
  {
    ""review_id"": 304,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2627,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 8965,
    ""predicted_stars"": 1
  },
  {
    ""review_id"": 4513,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 5910,
    ""predicted_stars"": 4
  }
]",True,
My boyfriend just reviewed this place and although we have never  been here together - I thought that I might chime in as well. I really enjoyed this little burger place.  It makes eating a burger seem fancy in a very modern setting.  I really LIKE the sweet potato french fries....Mmmmm!,4.0,4.0,"[
  {
    ""review_id"": 304,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2627,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 8965,
    ""predicted_stars"": 1
  },
  {
    ""review_id"": 4513,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 5910,
    ""predicted_stars"": 4
  }
]",True,
"1. Good Customer Service
2. Clean Atmosphere
3. Good Margaritas
4. YUMMIE Carna Asada Burrito",3.0,5.0,"[
  {
    ""review_id"": 8313,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3100,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5703,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3898,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5440,
    ""predicted_stars"": 4
  }
]",True,
"I am proud to say that I sent Kristin S. here for her awesome hair transformation (8 inches is a lot, girl!) I just had my second hair cut here today, and I was just as happy this time as I was the first time around. First of all, the service is top notch - they take care of you quickly, kindly and enthusiastically. They are not snobby, which is a welcome relief when living in Scottsdale. I have always felt welcome and comfortable here. 

Moreover, the prices are amazing! I have very easy and basic hair, and they charge me $45 for a hair cut - if you want to spend more, you certainly can, but ",5.0,5.0,"[
  {
    ""review_id"": 8313,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3100,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5703,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3898,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5440,
    ""predicted_stars"": 4
  }
]",True,
"note: the 5 stars i'm giving this place is for their happy hour menu, not the regular menu. if you order off the regular menu no amount of advice can help you.



M&S has to have one of the best happy hours in the world, aside from Spearmint Rhino. $3 drafts and a rotating $2 bar food menu, such as 1/2 lb. burger with fries, hot wings, fish tacos, beef taquitos, etc. don't order the fish chilli though, it tastes like A1 sauce. they got a lot of winners on tap, like kiltlifter, guinness, bass, fat tire, pyramid hefe, etc.



happy hour is from 3p-6p and then again from 9p-11p, which is pure gen",5.0,5.0,"[
  {
    ""review_id"": 8313,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3100,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5703,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3898,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5440,
    ""predicted_stars"": 4
  }
]",True,
"Have you ever eaten somewhere and just can't get the craving out of your head and you have to go back!  This is the place that does it to me.  I've decided I need to try everything on their menu!

You have to try the Roasted Turkey and Stuffing it is to DIE for!  And the mac 'n cheese  so yummy.    I've also had the Prosciutto and Fig Jam sandwich and I thought I had died and gone to heaven.  I had that with fruit which was good.  

Guess where I'm going for lunch... yeah there because I need it after doing this review.  :-)  

Oh and before I forget... When the weather is nice sit out side!  ",5.0,5.0,"[
  {
    ""review_id"": 8313,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3100,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5703,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3898,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5440,
    ""predicted_stars"": 4
  }
]",True,
"Stopped by for a quick bite on a Saturday afternoon. Did not realize that the place had just opened (or at it appeared that way). Quite crowded with patrons, a bubble machine, and a DJ. 

It was bit loud with all the commotion, but still within reason. The menu is compact, but offered all the usual suspects. I went for the Pulled Pork sandwich with a side of cole slaw. I dumped the cole slaw on top of the pork and went to town on the sandwich. Meat was moist and smoky. The sauce had a hint of of kick. Very tasty.

The service was a bit slow, but the place was pretty much full up so I expected ",4.0,4.0,"[
  {
    ""review_id"": 8313,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3100,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5703,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3898,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 5440,
    ""predicted_stars"": 4
  }
]",True,
Not exactly what I would call a great place to eat. If you want to take your teenager out for a shake or ice cream you may enjoy it :),2.0,2.0,"[
  {
    ""review_id"": 7930,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 621,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 7235,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2498,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 713,
    ""predicted_stars"": 5
  }
]",True,
"Great drinks!!!

Good atmosphere

Fantastic food (the bbq chicken pizza is a must)

Nice people to conversate with

What is not to like?

Oh yes, the creepy guy that kept staring at me. Oh well, he will not be there next time I go...I hope :)",4.0,5.0,"[
  {
    ""review_id"": 7930,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 621,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 7235,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2498,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 713,
    ""predicted_stars"": 5
  }
]",True,
"As a fairly new connoisseur of Greek food, this place is pretty good. I like their pita a lot, and the fire feta is quite addicting.  The salad and rice aren't anything to write home about, and I'm not crazy about the tzaziki sauce here (love it other places)... the street gyros were decent, and the tea that they serve here is delicious when mixed with pink lemonade. I wouldn't go out of my way to come here, but I'll be back when I'm in the 'hood.",3.0,4.0,"[
  {
    ""review_id"": 7930,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 621,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 7235,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2498,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 713,
    ""predicted_stars"": 5
  }
]",True,
"short leash is awesome! we tried the sample platter and they delivered it to us inside the bar. we were also given an additional sample tray to try for free. everything was delicious and had a very unique take on a common american snack. 

I can't wait until they come back!",5.0,5.0,"[
  {
    ""review_id"": 7930,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 621,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 7235,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2498,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 713,
    ""predicted_stars"": 5
  }
]",True,
"Visited the phoenix public market - open air market - farmers market they have on saturday mornings and decided to give mojo bowl a try! They are at the market for food truck fridays also. Check out their website for their usual schedule. They can take cash or credit (with square).

I tried their strawberry banana smoothie and my wife had the Funky Monkey (peanut butter / chocolate blend). They were both great quality with fresh ingrediants. They serve salads, yogurt parfaits, and soup also (which I didn't try) but Ive heard their smoothies was where they shine and they did not dissapoint. Giv",5.0,5.0,"[
  {
    ""review_id"": 7930,
    ""predicted_stars"": 2
  },
  {
    ""review_id"": 621,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 7235,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 2498,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 713,
    ""predicted_stars"": 5
  }
]",True,
"Service - 5 stars (which is so rare). Food 2.5 stars. 
My husband and I are a little picky when it comes to steaks (we eat Morton's and Mastro's) but we wanted to try a new steakplace while visiting Phoenix and Durant's had great reviews. 
When you get to the restaurant, you walk through the kitchen (pretty cool to see everything) then you're greeted by the host. We came for a pretty early dinner and literally every single person - host, kitchen staff, waiter/waitresses greeted us. The decor is pretty cool - kind of burlesque-ish, all walls are a deep red, there are huge vases of roses everywh",3.0,3.0,"[
  {
    ""review_id"": 8403,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 2855,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 4269,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 2908,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8080,
    ""predicted_stars"": 5
  }
]",True,
"Had an outstanding lunch here.  The view is amazing, their cheese fondue dip was delicious, and they serve up a tasty burger.

I definitely recommend it and would come back in a heartbeat on my next visit to Phoenix.",4.0,5.0,"[
  {
    ""review_id"": 8403,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 2855,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 4269,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 2908,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8080,
    ""predicted_stars"": 5
  }
]",True,
Hybrid class!! Did it a few years back and to this day it's the best workout I've ever had. Will be going back FOR SURE,5.0,5.0,"[
  {
    ""review_id"": 8403,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 2855,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 4269,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 2908,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8080,
    ""predicted_stars"": 5
  }
]",True,
"I've swung into Echo a few times and haven't ever had a bad cup of coffee. The cappuccino is pretty solid and the zucchini bread I had for breakfast one day was a win. If I recall correctly it came in a cute little box too.

For some reason I've never been able to feel relaxed and at home enough to chill and enjoy an afternoon or evening there. Not sure why, but just haven't.",3.0,4.0,"[
  {
    ""review_id"": 8403,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 2855,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 4269,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 2908,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8080,
    ""predicted_stars"": 5
  }
]",True,
Love this place! Wish we had one here in CA. Great vibe once you walk through that door. Fantastic drinks and goodies!!,5.0,5.0,"[
  {
    ""review_id"": 8403,
    ""predicted_stars"": 3
  },
  {
    ""review_id"": 2855,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 4269,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 2908,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 8080,
    ""predicted_stars"": 5
  }
]",True,
"Well, this is where I got my iPad, and I am hooked of all Apple products.  Yes, they are expensive, but they are so cool.  I am amazed to see little kids playing with the iPads and computers, I am sure they are a lot more tech savvy than me.",4.0,5.0,"[
  {
    ""review_id"": 4516,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 1261,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3160,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 970,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3912,
    ""predicted_stars"": 5
  }
]",True,
"I finally made it to this place after hearing nothing but great reviews from others.  Now I can see why it is held in such high regard.  If you are a fan of Paradise Bakery, this place is better...hands down.  At first glance, it appears to be identical, but on closer look it wins in two important categories.  First, the vast menu blows away the Paradise selection of ""like 3 items""  There are countless sandwhiches, salads, soups and deserts.  Second of all, the prices are incredible.  It is very affordable for the quality and quantity of food.  Finally, the food is excellent.   Not that I have",4.0,5.0,"[
  {
    ""review_id"": 4516,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 1261,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3160,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 970,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3912,
    ""predicted_stars"": 5
  }
]",True,
"The best example North Scottsdale has of traditional Phoenix sonoran mexican food.  Los Olivos restaurants have been around forever - at least since the '60's.  The food is great if not fancy, and the place is pretty free of gimmicks.  You can get your fix of cheese crisps (aka quesadillas for you CA transplants), deep fried tacos, chimichangas, combination plates with so much sauce and cheese you can't tell what's underneath but it all works together to taste so good.  Los Olivos still plops down the free chips and salsa right when you sit down so you're good an full when that combo plate com",3.0,4.0,"[
  {
    ""review_id"": 4516,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 1261,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3160,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 970,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3912,
    ""predicted_stars"": 5
  }
]",True,
"Very good food! We ate some shrimp tacos and macaroni and cheese. They split our tacos up for us and didn't charge for it...the portions were great too!

Our server was friendly as well. Would definitely return!",4.0,5.0,"[
  {
    ""review_id"": 4516,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 1261,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3160,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 970,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3912,
    ""predicted_stars"": 5
  }
]",True,
"When I moved to the Valley, our first place was a rental in Old Town.  The previous tenant/owner generously left a bunch of take-out menus for nearby restaurants.  Defalco's was one of them.  But not being a fan of the sandwich, it took me four years and a move to actually go in.  What a fool I was.  This place is fantastic!  

First off, it's not just a deli, it's an Italian market.  Had I actually read the full name of the place, I might have known that.  It's also got a somewhat extensive selection of wine available for purchase.  So now we've moved from a deli, to a grocer, to a wine shop.",5.0,5.0,"[
  {
    ""review_id"": 4516,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 1261,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3160,
    ""predicted_stars"": 4
  },
  {
    ""review_id"": 970,
    ""predicted_stars"": 5
  },
  {
    ""review_id"": 3912,
    ""predicted_stars"": 5
  }
]",True,
